Group,Table,Name,Description,Units,Module,ModuleUnits,Scenario,File,InputDir,DisplayUnits,DisplayUnitsFile,DBTable
2019,Marea,BusCO2e,Average daily amount of carbon-dioxide equivalents produced by bus transit vehicles in urbanized area in grams,KG/DAY,CalculatePtranEnergyAndEmissions,GM/DAY,SayedMM,"","",GM/DAY,None,Marea_SayedMM_2019.csv
2019,Marea,RailCO2e,Average daily amount of carbon-dioxide equivalents produced by rail transit vehicles in urbanized area in grams,KG/DAY,CalculatePtranEnergyAndEmissions,GM/DAY,SayedMM,"","",GM/DAY,None,Marea_SayedMM_2019.csv
2019,Marea,VanCO2e,Average daily amount of carbon-dioxide equivalents produced by van transit vehicles in urbanized area in grams,KG/DAY,CalculatePtranEnergyAndEmissions,GM/DAY,SayedMM,"","",GM/DAY,None,Marea_SayedMM_2019.csv
2019,Marea,BusCO2eRate,Average amount of carbon-dioxide equivalents produced by bus transit vehicles per mile of travel in urbanized area in grams per mile,KG/MI,CalculatePtranEnergyAndEmissions,GM/MI,SayedMM,"","",GM/MI,None,Marea_SayedMM_2019.csv
2019,Marea,RailCO2eRate,Average amount of carbon-dioxide equivalents produced by rail transit vehicles per mile of travel in urbanized area in grams per mile,KG/MI,CalculatePtranEnergyAndEmissions,GM/MI,SayedMM,"","",GM/MI,None,Marea_SayedMM_2019.csv
2019,Marea,VanCO2eRate,Average amount of carbon-dioxide equivalents produced by van transit vehicles per mile of travel in urbanized area in grams per mile,KG/MI,CalculatePtranEnergyAndEmissions,GM/MI,SayedMM,"","",GM/MI,None,Marea_SayedMM_2019.csv
2019,Marea,Global,Global group indicator,"","","",SayedMM,"","","","",Marea_SayedMM_2019.csv
2019,Marea,Year,Year group indicator,"","","",SayedMM,"","","","",Marea_SayedMM_2019.csv
2019,Marea,Scenario,Scenario group indicator,"","","",SayedMM,"","","","",Marea_SayedMM_2019.csv
2019,Region,DrvPerPrsn15to19,Target ratio of drivers to persons in the 15 to 19 years old age group,NA/,AssignDrivers,NA/,SayedMM,region_hh_ave_driver_per_capita.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,NA/,None,Region_SayedMM_2019.csv
2019,Region,DrvPerPrsn20to29,Target ratio of drivers to persons in the 20 to 29 years old age group,NA/,AssignDrivers,NA/,SayedMM,region_hh_ave_driver_per_capita.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,NA/,None,Region_SayedMM_2019.csv
2019,Region,DrvPerPrsn30to54,Target ratio of drivers to persons in the 30 to 54 years old age group,NA/,AssignDrivers,NA/,SayedMM,region_hh_ave_driver_per_capita.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,NA/,None,Region_SayedMM_2019.csv
2019,Region,DrvPerPrsn55to64,Target ratio of drivers to persons in the 55 to 64 years old age group,NA/,AssignDrivers,NA/,SayedMM,region_hh_ave_driver_per_capita.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,NA/,None,Region_SayedMM_2019.csv
2019,Region,DrvPerPrsn65Plus,Target ratio of drivers to persons in the 65 or older age group,NA/,AssignDrivers,NA/,SayedMM,region_hh_ave_driver_per_capita.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,NA/,None,Region_SayedMM_2019.csv
2019,Region,CarSvcAutoPropIcev,Proportion of car service automobile travel powered by internal combustion engine powertrains,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,region_carsvc_powertrain_prop.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Region_SayedMM_2019.csv
2019,Region,CarSvcAutoPropHev,Proportion of car service automobile travel powered by hybrid electric powertrains,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,region_carsvc_powertrain_prop.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Region_SayedMM_2019.csv
2019,Region,CarSvcAutoPropBev,Proportion of car service automobile travel powered by battery electric powertrains,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,region_carsvc_powertrain_prop.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Region_SayedMM_2019.csv
2019,Region,CarSvcLtTrkPropIcev,Proportion of car service light truck travel powered by internal combustion engine powertrains,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,region_carsvc_powertrain_prop.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Region_SayedMM_2019.csv
2019,Region,CarSvcLtTrkPropHev,Proportion of car service light truck travel powered by hybrid electric powertrains,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,region_carsvc_powertrain_prop.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Region_SayedMM_2019.csv
2019,Region,CarSvcLtTrkPropBev,Proportion of car service light truck travel powered by battery electric powertrains,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,region_carsvc_powertrain_prop.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Region_SayedMM_2019.csv
2019,Region,ComSvcAutoPropIcev,Proportion of commercial service automobile travel powered by internal combustion engine powertrains,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,region_comsvc_powertrain_prop.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Region_SayedMM_2019.csv
2019,Region,ComSvcAutoPropHev,Proportion of commercial service automobile travel powered by hybrid electric powertrains,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,region_comsvc_powertrain_prop.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Region_SayedMM_2019.csv
2019,Region,ComSvcAutoPropBev,Proportion of commercial service automobile travel powered by battery electric powertrains,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,region_comsvc_powertrain_prop.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Region_SayedMM_2019.csv
2019,Region,ComSvcLtTrkPropIcev,Proportion of commercial service light truck travel powered by internal combustion engine powertrains,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,region_comsvc_powertrain_prop.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Region_SayedMM_2019.csv
2019,Region,ComSvcLtTrkPropHev,Proportion of commercial service light truck travel powered by hybrid electric powertrains,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,region_comsvc_powertrain_prop.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Region_SayedMM_2019.csv
2019,Region,ComSvcLtTrkPropBev,Proportion of commercial service light truck travel powered by battery electric powertrains,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,region_comsvc_powertrain_prop.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Region_SayedMM_2019.csv
2019,Region,HvyTrkPropIcev,Proportion of heavy truck travel powered by internal combustion engine powertrains,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,region_hvytrk_powertrain_prop.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Region_SayedMM_2019.csv
2019,Region,HvyTrkPropHev,Proportion of heavy truck travel powered by hybrid electric powertrains,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,region_hvytrk_powertrain_prop.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Region_SayedMM_2019.csv
2019,Region,HvyTrkPropBev,Proportion of heavy truck travel powered by battery electric powertrains,proportion,InitializeVEPowertrainsAndFuels,proportion,SayedMM,region_hvytrk_powertrain_prop.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Region_SayedMM_2019.csv
2019,Region,PropClimateCostPaid,Proportion of climate change costs paid by users (i.e. ratio of carbon taxes to climate change costs),proportion,CalculateVehicleOperatingCost,proportion,SayedMM,region_prop_externalities_paid.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Region_SayedMM_2019.csv
2019,Region,PropOtherExtCostPaid,Proportion of other social costs paid by users,proportion,CalculateVehicleOperatingCost,proportion,SayedMM,region_prop_externalities_paid.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Region_SayedMM_2019.csv
2019,Region,RoadBaseModCost,Average base modernization cost per light-duty vehicle mile traveled (dollars per vehicle mile). Base modernization includes roadway improvements exclusive of addition of lanes.,USD,BalanceRoadCostsAndRevenues,USD,SayedMM,region_road_cost.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,USD,None,Region_SayedMM_2019.csv
2019,Region,RoadPresOpMaintCost,"Average road preservation, operations, and maintenance cost per light-duty vehicle mile traveled (dollars per vehicle mile).",USD,BalanceRoadCostsAndRevenues,USD,SayedMM,region_road_cost.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,USD,None,Region_SayedMM_2019.csv
2019,Region,RoadOtherCost,"Average other road cost (e.g. administration, planning, project development, safety) per light-duty vehicle mile traveled (dollars per vehicle mile).",USD,BalanceRoadCostsAndRevenues,USD,SayedMM,region_road_cost.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,USD,None,Region_SayedMM_2019.csv
2019,Region,FwyLnMiCost,Average cost to build one freeway lane-mile (dollars per lane-mile),USD,BalanceRoadCostsAndRevenues,USD,SayedMM,region_road_cost.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,USD,None,Region_SayedMM_2019.csv
2019,Region,ArtLnMiCost,Average cost to build one arterial lane-mile (dollars per lane-mile),USD,BalanceRoadCostsAndRevenues,USD,SayedMM,region_road_cost.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,USD,None,Region_SayedMM_2019.csv
2019,Region,HvyTrkPCE,Passenger car equivalent (PCE) for heavy trucks. PCE indicates the number of light-duty vehicles a heavy truck is equivalent to in calculating road capacity.,ratio,BalanceRoadCostsAndRevenues,ratio,SayedMM,region_road_cost.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,ratio,None,Region_SayedMM_2019.csv
2019,Region,ComSvcLtTrkProp,Regional proportion of commercial service vehicles that are light trucks,proportion,CalculateComEnergyAndEmissions,proportion,SayedMM,region_comsvc_lttrk_prop.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,proportion,None,Region_SayedMM_2019.csv
2019,Region,AveComSvcVehicleAge,Average age of commercial service vehicles,DAY,CalculateComEnergyAndEmissions,DAY,SayedMM,region_comsvc_veh_mean_age.csv,C:/Users/Jameson.Clements/Documents/VE_Models/models/SayedMM/inputs,DAY,None,Region_SayedMM_2019.csv
2019,Region,HhAutoFuelCI,Average carbon intensity of fuels used by household automobiles (grams CO2e per megajoule),KG/GGE,CalculateCarbonIntensity,GM/MJ,SayedMM,"","",GM/MJ,None,Region_SayedMM_2019.csv
2019,Region,HhLtTrkFuelCI,Average carbon intensity of fuels used by household light trucks (grams CO2e per megajoule),KG/GGE,CalculateCarbonIntensity,GM/MJ,SayedMM,"","",GM/MJ,None,Region_SayedMM_2019.csv
2019,Region,CarSvcAutoFuelCI,Average carbon intensity of fuels used by car service automobiles (grams CO2e per megajoule),KG/GGE,CalculateCarbonIntensity,GM/MJ,SayedMM,"","",GM/MJ,None,Region_SayedMM_2019.csv
2019,Region,CarSvcLtTrkFuelCI,Average carbon intensity of fuels used by car service light trucks (grams CO2e per megajoule),KG/GGE,CalculateCarbonIntensity,GM/MJ,SayedMM,"","",GM/MJ,None,Region_SayedMM_2019.csv
2019,Region,ComSvcAutoFuelCI,Average carbon intensity of fuels used by commercial service automobiles (grams CO2e per megajoule),KG/GGE,CalculateCarbonIntensity,GM/MJ,SayedMM,"","",GM/MJ,None,Region_SayedMM_2019.csv
2019,Region,ComSvcLtTrkFuelCI,Average carbon intensity of fuels used by commercial service light trucks (grams CO2e per megajoule),KG/GGE,CalculateCarbonIntensity,GM/MJ,SayedMM,"","",GM/MJ,None,Region_SayedMM_2019.csv
2019,Region,HvyTrkFuelCI,Average carbon intensity of fuels used by heavy trucks (grams CO2e per megajoule),KG/GGE,CalculateCarbonIntensity,GM/MJ,SayedMM,"","",GM/MJ,None,Region_SayedMM_2019.csv
2019,Region,HvyTrkUrbanDvmt,Region heavy truck daily vehicle miles of travel in urbanized areas,MI/DAY,CalculateRoadDvmt,MI/DAY,SayedMM,"","",MI/DAY,None,Region_SayedMM_2019.csv
2019,Region,HvyTrkNonUrbanDvmt,Region heavy truck daily vehicle miles of travel outside of urbanized areas (i.e. in town or rural areas),MI/DAY,CalculateRoadDvmt,MI/DAY,SayedMM,"","",MI/DAY,None,Region_SayedMM_2019.csv
2019,Region,LdvEcoDriveFactor,Proportional adjustment of light-duty internal combustion engine (ICE) vehicle MPG due to eco-driving in uncongested conditions,proportion,CalculateMpgMpkwhAdjustments,proportion,SayedMM,"","",proportion,None,Region_SayedMM_2019.csv
2019,Region,HvyTrkEcoDriveFactor,Proportional adjustment of heavy truck internal combustion engine (ICE) vehicle MPG due to eco-driving in uncongested conditions,proportion,CalculateMpgMpkwhAdjustments,proportion,SayedMM,"","",proportion,None,Region_SayedMM_2019.csv
2019,Region,BusEcoDriveFactor,Proportional adjustment of bus internal combustion engine (ICE) vehicle MPG due to eco-driving in uncongested conditions,proportion,CalculateMpgMpkwhAdjustments,proportion,SayedMM,"","",proportion,None,Region_SayedMM_2019.csv
2019,Region,LdIceFactor,Proportional adjustment of light-duty internal combustion engine (ICE) vehicle MPG in uncongested conditions,proportion,CalculateMpgMpkwhAdjustments,proportion,SayedMM,"","",proportion,None,Region_SayedMM_2019.csv
2019,Region,LdHevFactor,Proportional adjustment of light-duty hybrid-electric vehicle (HEV) MPG in uncongested conditions,proportion,CalculateMpgMpkwhAdjustments,proportion,SayedMM,"","",proportion,None,Region_SayedMM_2019.csv
2019,Region,LdEvFactor,Proportional adjustment of light-duty battery electric vehicle (EV) MPkWh in uncongested conditions,proportion,CalculateMpgMpkwhAdjustments,proportion,SayedMM,"","",proportion,None,Region_SayedMM_2019.csv
2019,Region,LdFcvFactor,Proportional adjustment of light-duty fuel cell vehicle (FCV) MPkWh in uncongested conditions,proportion,CalculateMpgMpkwhAdjustments,proportion,SayedMM,"","",proportion,None,Region_SayedMM_2019.csv
2019,Region,HdIceFactor,Proportional adjustment of heavy-duty internal combustion engine (ICE) vehicle MPG in uncongested conditions,proportion,CalculateMpgMpkwhAdjustments,proportion,SayedMM,"","",proportion,None,Region_SayedMM_2019.csv
2019,Region,ExtraVmtTax,Added vehicle mile tax for household vehicle use to pay for any deficit between road costs and road revenues (dollars per vehicle mile),USD,BalanceRoadCostsAndRevenues,USD,SayedMM,"","",USD,None,Region_SayedMM_2019.csv
2019,Region,HvyTrkNonUrbanGGE,Average daily amount of hydrocarbon fuels consumed by heavy trucks on rural and town roadways in the Region in gas gallon equivalents,GGE/DAY,CalculateComEnergyAndEmissions,GGE/DAY,SayedMM,"","",GGE/DAY,None,Region_SayedMM_2019.csv
2019,Region,HvyTrkUrbanGGE,Average daily amount of hydrocarbon fuels consumed by heavy trucks on urbanized area roadways in the Region in gas gallon equivalents,GGE/DAY,CalculateComEnergyAndEmissions,GGE/DAY,SayedMM,"","",GGE/DAY,None,Region_SayedMM_2019.csv
2019,Region,HvyTrkNonUrbanKWH,Average daily amount of electricity consumed by heavy trucks on rural and town roadways in the Region in kilowatt-hours,GGE/DAY,CalculateComEnergyAndEmissions,KWH/DAY,SayedMM,"","",KWH/DAY,None,Region_SayedMM_2019.csv
2019,Region,HvyTrkUrbanKWH,Average daily amount of electricity consumed by heavy trucks on urbanized area roadways in the Region in kilowatt-hours,GGE/DAY,CalculateComEnergyAndEmissions,KWH/DAY,SayedMM,"","",KWH/DAY,None,Region_SayedMM_2019.csv
2019,Region,HvyTrkNonUrbanCO2e,Average daily amount of carbon-dioxide equivalents produced by heavy trucks on rural and town roadways in the Region in grams,KG/DAY,CalculateComEnergyAndEmissions,GM/DAY,SayedMM,"","",GM/DAY,None,Region_SayedMM_2019.csv
2019,Region,HvyTrkUrbanCO2e,Average daily amount of carbon-dioxide equivalents produced by heavy trucks on urbanized area roadways in the Region in grams,KG/DAY,CalculateComEnergyAndEmissions,GM/DAY,SayedMM,"","",GM/DAY,None,Region_SayedMM_2019.csv
2019,Region,Global,Global group indicator,"","","",SayedMM,"","","","",Region_SayedMM_2019.csv
2019,Region,Year,Year group indicator,"","","",SayedMM,"","","","",Region_SayedMM_2019.csv
2019,Region,Scenario,Scenario group indicator,"","","",SayedMM,"","","","",Region_SayedMM_2019.csv
2019,Household,HhId,Unique household ID,ID,CreateHouseholds,ID,SayedMM,"","",ID,None,Household_SayedMM_2019.csv
2019,Household,Azone,Azone ID,ID,CreateHouseholds,ID,SayedMM,"","",ID,None,Household_SayedMM_2019.csv
2019,Household,Marea,Marea ID,ID,CreateHouseholds,ID,SayedMM,"","",ID,None,Household_SayedMM_2019.csv
2019,Household,HhSize,Number of persons,PRSN,CreateHouseholds,PRSN,SayedMM,"","",PRSN,None,Household_SayedMM_2019.csv
2019,Household,Age0to14,Persons in 0 to 14 year old age group,PRSN,CreateHouseholds,PRSN,SayedMM,"","",PRSN,None,Household_SayedMM_2019.csv
2019,Household,Age15to19,Persons in 15 to 19 year old age group,PRSN,CreateHouseholds,PRSN,SayedMM,"","",PRSN,None,Household_SayedMM_2019.csv
2019,Household,Age20to29,Persons in 20 to 29 year old age group,PRSN,CreateHouseholds,PRSN,SayedMM,"","",PRSN,None,Household_SayedMM_2019.csv
2019,Household,Age30to54,Persons in 30 to 54 year old age group,PRSN,CreateHouseholds,PRSN,SayedMM,"","",PRSN,None,Household_SayedMM_2019.csv
2019,Household,Age55to64,Persons in 55 to 64 year old age group,PRSN,CreateHouseholds,PRSN,SayedMM,"","",PRSN,None,Household_SayedMM_2019.csv
