GeoIDTxt,Urban,Town,Rural
511790103042,2102.53,0.00,0.00
511790103043,1688.24,0.00,0.00
511790103051,0.00,6675.47,0.00
511790103052,159.64,0.00,0.00
511790103053,0.00,584.33,584.33
511790103054,177.18,0.00,0.00
511790103061,898.23,0.00,0.00
511790103071,627.44,0.00,0.00
511790103072,0.00,1604.96,1604.96
511790103073,0.00,1775.66,1775.66
511790103081,0.00,4789.78,4789.78
511790104031,0.00,2239.62,0.00
511790104032,0.00,1648.52,0.00
511790104041,303.45,0.00,0.00
511790104042,548.78,0.00,0.00
511790104043,369.19,0.00,0.00
511790104044,0.00,668.91,0.00
511790104051,605.29,0.00,0.00
511790104052,215.79,0.00,0.00
511790104053,217.03,0.00,0.00
511790104054,437.71,0.00,0.00
511790104061,640.80,0.00,0.00
511790104062,780.80,0.00,0.00
511790105021,155.94,0.00,0.00
511790105022,873.78,0.00,0.00
511790105023,2364.59,0.00,0.00
511790105031,0.00,3979.58,3979.58
511790105041,0.00,4440.15,4440.15
511818601001,0.00,8794.71,8794.71
511818601002,0.00,10530.88,10530.88
511818601003,0.00,6323.02,6323.02
511818602001,0.00,14745.78,14745.78
511818602002,0.00,12635.07,12635.07
511818602003,0.00,7934.84,7934.84
511818602004,0.00,24623.24,24623.24
511838701001,0.00,12646.80,12646.80
511838701002,0.00,13674.10,13674.10
511838701003,0.00,52516.20,0.00
511838702011,0.00,37376.54,37376.54
511838702012,0.00,37161.57,37161.57
511838702021,0.00,179.75,179.75
511838703001,0.00,2239.42,2239.42
511838703002,0.00,3267.83,3267.83
511838703003,0.00,9193.76,9193.76
511838704001,0.00,3606.19,3606.19
511838704002,0.00,5632.52,5632.52
511850201001,0.00,11631.48,0.00
511850201002,0.00,7804.66,0.00
511850202001,0.00,6148.31,0.00
511850202002,1122.29,0.00,0.00
511850202003,1388.71,0.00,0.00
511850202004,0.00,1919.87,0.00
511850203011,0.00,8740.21,8740.21
511850203012,0.00,2119.36,0.00
511850203013,0.00,12774.47,0.00
511850203021,0.00,3667.45,0.00
511850203022,0.00,1142.37,1142.37
511850203023,0.00,5922.85,5922.85
511850203024,0.00,3123.54,0.00
511850204001,0.00,1772.47,1772.47
511850204002,0.00,950.53,0.00
511850204003,1935.68,0.00,0.00
511850204004,0.00,14320.97,14320.97
511850205001,0.00,1988.37,1988.37
511850205002,0.00,945.02,0.00
511850205003,0.00,1197.32,0.00
511850206001,0.00,8267.15,8267.15
511850206002,0.00,17206.31,17206.31
511850206003,0.00,2175.36,2175.36
511850206004,0.00,19222.20,0.00
511850207001,0.00,23577.40,23577.40
511850207002,0.00,2118.45,2118.45
511850208001,0.00,3804.39,3804.39
511850208002,0.00,3419.68,0.00
511850209001,0.00,4501.04,4501.04
511850209002,0.00,3666.25,3666.25
511850210001,0.00,6025.25,0.00
511850210002,948.84,0.00,0.00
511850210003,234.34,0.00,0.00
511850210004,525.77,0.00,0.00
511850211011,0.00,2873.81,0.00
511850211012,0.00,5763.27,0.00
511850211021,0.00,6715.83,6715.83
511850211022,0.00,4614.37,4614.37
511870201011,0.00,2138.25,2138.25
511870201012,0.00,2845.65,2845.65
511870201013,0.00,1248.09,1248.09
511870201021,0.00,2302.97,2302.97
511870201022,0.00,1265.09,1265.09
511870202001,0.00,7560.34,7560.34
511870202002,0.00,7002.48,7002.48
511870203001,0.00,1375.24,0.00
511870203002,0.00,2675.28,0.00
511870203003,0.00,2830.43,2830.43
511870203004,0.00,3033.16,3033.16
511870203005,0.00,6515.85,0.00
511870204001,117.74,0.00,0.00
511870204002,68.12,0.00,0.00
511870204003,350.58,0.00,0.00
511870204004,694.13,0.00,0.00
511870204005,302.32,0.00,0.00
511870205001,250.56,0.00,0.00
511870205002,180.73,0.00,0.00
511870205003,196.61,0.00,0.00
511870205004,187.98,0.00,0.00
511870206011,0.00,1936.62,1936.62
511870206012,0.00,1375.20,1375.20
511870206013,203.60,0.00,0.00
511870206021,0.00,580.04,580.04
511870206022,0.00,1746.97,1746.97
511870207001,0.00,6528.38,6528.38
511870207002,0.00,6426.67,6426.67
511910101011,5165.76,0.00,0.00
511910101012,2003.25,0.00,0.00
511910101013,2479.19,0.00,0.00
511910101021,0.00,6689.41,0.00
511910101022,4773.59,0.00,0.00
511910102001,0.00,7713.45,0.00
511910102002,0.00,4558.41,0.00
511910102003,0.00,2202.86,0.00
511910102004,0.00,6049.91,0.00
511910103011,0.00,32063.37,0.00
511910103012,0.00,16014.52,16014.52
511910103021,0.00,15702.38,15702.38
511910103022,0.00,15162.47,15162.47
511910104011,0.00,1796.69,0.00
511910104012,6072.24,0.00,0.00
511910104021,0.00,7833.45,0.00
511910105011,0.00,735.43,735.43
511910105012,0.00,536.12,536.12
511910105013,0.00,901.07,901.07
511910105021,1074.12,0.00,0.00
511910105022,895.58,0.00,0.00
511910105023,801.02,0.00,0.00
511910106011,0.00,4413.43,0.00
511910106012,3648.52,0.00,0.00
511910106013,5635.50,0.00,0.00
511910106021,0.00,3422.45,0.00
511910106022,0.00,3478.92,3478.92
511910107001,0.00,12710.48,0.00
511910107002,0.00,4651.73,4651.73
511910107003,0.00,4428.77,4428.77
511910108001,0.00,1848.33,1848.33
511910108002,0.00,6797.00,6797.00
511910108003,0.00,14557.25,0.00
511910109001,0.00,8777.03,0.00
511910109002,0.00,3066.52,3066.52
511910109003,0.00,2070.61,2070.61
511910110001,0.00,6552.70,0.00
511910110002,0.00,3814.89,0.00
511910110003,0.00,5702.93,5702.93
511930101011,0.00,3111.82,3111.82
511930101012,0.00,4367.87,4367.87
511930101021,0.00,4148.55,4148.55
511930101022,0.00,3245.29,3245.29
511930101023,0.00,6461.21,6461.21
511930101024,0.00,7459.67,7459.67
511930102001,0.00,5751.14,5751.14
511930102002,0.00,2784.84,2784.84
511930102003,0.00,9073.64,9073.64
511930103001,0.00,13716.92,13716.92
511930103002,0.00,1516.03,1516.03
511930103003,0.00,2726.04,2726.04
511930104011,0.00,2568.49,2568.49
511930104012,0.00,2969.97,2969.97
511930104021,0.00,284.32,0.00
511930104022,0.00,334.16,0.00
511930104023,0.00,332.22,0.00
511959307001,0.00,6314.46,6314.46
511959307002,0.00,3885.90,3885.90
511959307003,0.00,11.02,11.02
511959308001,0.00,7393.33,7393.33
511959308002,0.00,3675.33,3675.33
511959309001,0.00,4076.97,4076.97
511959309002,0.00,2446.77,0.00
511959310001,0.00,5527.39,5527.39
511959310002,0.00,13425.61,13425.61
511959311001,0.00,11521.37,11521.37
511959311002,0.00,12998.33,0.00
511959312001,857.64,0.00,0.00
511959312002,0.00,2405.61,2405.61
511959312003,19.88,0.00,0.00
511959312004,0.00,813.02,813.02
511959312005,394.77,0.00,0.00
511959313001,0.00,6080.02,6080.02
511959313002,3169.57,0.00,0.00
511959314001,0.00,6514.50,0.00
511959314002,788.38,0.00,0.00
511959314003,0.00,4565.91,4565.91
511959315001,0.00,5195.24,5195.24
511959315002,0.00,2206.21,0.00
511959315003,0.00,532.21,532.21
511959315004,0.00,5811.25,0.00
511959316001,0.00,4742.09,4742.09
511959316002,0.00,4509.43,4509.43
511959317001,0.00,3763.89,3763.89
511959317002,0.00,3439.67,3439.67
511970501011,716.70,0.00,0.00
511970501012,970.95,0.00,0.00
511970501013,10560.95,0.00,0.00
511970501021,0.00,13586.79,13586.79
511970501022,0.00,10199.76,0.00
511970502011,1115.52,0.00,0.00
511970502012,191.27,0.00,0.00
511970502013,941.30,0.00,0.00
511970502021,0.00,13017.16,13017.16
511970502022,0.00,5324.27,5324.27
511970503011,0.00,1460.30,1460.30
511970503012,0.00,3126.15,3126.15
511970503013,5797.13,0.00,0.00
511970503014,1609.21,0.00,0.00
511970503015,311.28,0.00,0.00
511970503021,0.00,12119.91,12119.91
511970503022,0.00,6536.05,6536.05
511970504011,9031.24,0.00,0.00
511970504012,7521.33,0.00,0.00
511970504013,0.00,7566.91,7566.91
511970504021,0.00,4786.30,4786.30
511970504022,0.00,3517.82,3517.82
511970504023,0.00,7076.58,7076.58
511970504024,0.00,9638.33,9638.33
511990502031,360.46,0.00,0.00
511990502032,370.53,0.00,0.00
511990502033,359.46,0.00,0.00
511990502051,828.21,0.00,0.00
511990502052,955.47,0.00,0.00
511990502053,492.18,0.00,0.00
511990502061,637.61,0.00,0.00
511990502062,226.81,0.00,0.00
511990502063,492.66,0.00,0.00
511990502064,414.96,0.00,0.00
511990502071,50.57,0.00,0.00
511990502072,123.39,0.00,0.00
511990502073,82.82,0.00,0.00
511990502074,80.50,0.00,0.00
511990502081,189.10,0.00,0.00
511990503031,525.14,0.00,0.00
511990503032,1024.74,0.00,0.00
511990503033,208.29,0.00,0.00
511990503041,1563.39,0.00,0.00
511990503042,563.51,0.00,0.00
511990503043,680.72,0.00,0.00
511990503051,1536.15,0.00,0.00
511990503061,1000.60,0.00,0.00
511990503062,660.18,0.00,0.00
511990503063,552.93,0.00,0.00
511990504011,2996.61,0.00,0.00
511990504012,0.00,642.52,0.00
511990504021,696.18,0.00,0.00
511990504022,1890.85,0.00,0.00
511990504023,242.68,0.00,0.00
511990505001,175.94,0.00,0.00
511990505002,0.00,376.68,0.00
511990505003,688.89,0.00,0.00
511990509001,13213.01,0.00,0.00
511990510001,0.00,5264.59,5264.59
511990510002,0.00,457.82,457.82
511990510003,0.00,516.51,516.51
511990510004,3364.14,0.00,0.00
511990511001,1097.86,0.00,0.00
511990511002,489.05,0.00,0.00
511990511003,1185.11,0.00,0.00
511999901000,0.00,0.00,0.00
515102001021,20.64,0.00,0.00
515102001022,133.33,0.00,0.00
515102001023,105.68,0.00,0.00
515102001041,38.14,0.00,0.00
515102001042,14.00,0.00,0.00
515102001043,167.73,0.00,0.00
515102001051,13.81,0.00,0.00
515102001052,32.36,0.00,0.00
515102001061,26.02,0.00,0.00
515102001062,39.71,0.00,0.00
515102001063,70.86,0.00,0.00
515102001064,67.91,0.00,0.00
515102001081,61.10,0.00,0.00
515102001091,116.41,0.00,0.00
515102001092,49.40,0.00,0.00
515102001093,37.68,0.00,0.00
515102001101,17.73,0.00,0.00
515102001102,48.38,0.00,0.00
515102001111,39.03,0.00,0.00
515102001112,33.99,0.00,0.00
515102001113,19.18,0.00,0.00
515102002011,93.21,0.00,0.00
515102002012,315.24,0.00,0.00
515102002013,97.29,0.00,0.00
515102002021,192.52,0.00,0.00
515102002022,150.23,0.00,0.00
515102003011,114.73,0.00,0.00
515102003012,11.82,0.00,0.00
515102003021,284.98,0.00,0.00
515102003022,43.44,0.00,0.00
515102003023,24.83,0.00,0.00
515102003041,16.20,0.00,0.00
515102003042,24.25,0.00,0.00
515102003043,79.10,0.00,0.00
515102003051,14.25,0.00,0.00
515102003052,65.53,0.00,0.00
515102004031,295.28,0.00,0.00
515102004041,46.09,0.00,0.00
515102004042,68.75,0.00,0.00
515102004061,61.92,0.00,0.00
515102004062,44.14,0.00,0.00
515102004063,19.53,0.00,0.00
515102004064,20.84,0.00,0.00
515102004071,9.96,0.00,0.00
515102004072,28.59,0.00,0.00
515102004073,16.16,0.00,0.00
515102004081,99.97,0.00,0.00
515102004082,17.17,0.00,0.00
515102004083,26.81,0.00,0.00
515102004091,30.45,0.00,0.00
515102004092,29.13,0.00,0.00
515102004093,31.51,0.00,0.00
515102004094,69.46,0.00,0.00
515102005001,55.68,0.00,0.00
515102005002,44.51,0.00,0.00
515102005003,46.90,0.00,0.00
515102006001,263.37,0.00,0.00
515102006002,46.45,0.00,0.00
515102006003,14.56,0.00,0.00
515102006004,109.40,0.00,0.00
515102007011,202.52,0.00,0.00
515102007031,180.07,0.00,0.00
515102007032,23.66,0.00,0.00
515102007033,30.12,0.00,0.00
515102007034,30.42,0.00,0.00
515102007041,71.98,0.00,0.00
515102007042,38.94,0.00,0.00
515102007043,83.97,0.00,0.00
515102007051,23.74,0.00,0.00
515102007052,32.81,0.00,0.00
515102007053,24.09,0.00,0.00
515102008011,260.23,0.00,0.00
515102008012,182.18,0.00,0.00
515102008021,75.89,0.00,0.00
515102008022,56.07,0.00,0.00
515102008023,43.95,0.00,0.00
515102009001,96.98,0.00,0.00
515102009002,94.24,0.00,0.00
515102009003,190.64,0.00,0.00
515102009004,152.36,0.00,0.00
515102010001,76.31,0.00,0.00
515102010002,44.25,0.00,0.00
515102010003,65.67,0.00,0.00
515102011001,46.83,0.00,0.00
515102011002,131.00,0.00,0.00
515102011003,79.23,0.00,0.00
515102012021,52.37,0.00,0.00
515102012022,38.45,0.00,0.00
515102012023,13.87,0.00,0.00
515102012024,22.85,0.00,0.00
515102012041,49.06,0.00,0.00
515102012042,69.39,0.00,0.00
515102012051,25.79,0.00,0.00
515102012052,73.46,0.00,0.00
515102012061,64.30,0.00,0.00
515102012062,16.81,0.00,0.00
515102012063,40.68,0.00,0.00
515102013001,83.98,0.00,0.00
515102013002,66.20,0.00,0.00
515102013003,54.46,0.00,0.00
515102013004,85.40,0.00,0.00
515102014001,102.21,0.00,0.00
515102014002,54.38,0.00,0.00
515102014003,38.91,0.00,0.00
515102014004,54.88,0.00,0.00
515102015001,150.35,0.00,0.00
515102015002,67.07,0.00,0.00
515102015003,80.91,0.00,0.00
515102016011,57.90,0.00,0.00
515102016012,36.27,0.00,0.00
515102016013,14.95,0.00,0.00
515102016014,21.40,0.00,0.00
515102016021,12.87,0.00,0.00
515102016022,17.45,0.00,0.00
515102016023,42.59,0.00,0.00
515102018021,43.44,0.00,0.00
515102018022,45.83,0.00,0.00
515102018031,23.25,0.00,0.00
515102018032,61.55,0.00,0.00
515102018041,42.41,0.00,0.00
515102018042,83.55,0.00,0.00
515102018043,141.17,0.00,0.00
515102018051,30.92,0.00,0.00
515102018052,44.58,0.00,0.00
515102018053,26.72,0.00,0.00
515102018054,23.31,0.00,0.00
515102019001,71.45,0.00,0.00
515102019002,95.39,0.00,0.00
515102020011,44.89,0.00,0.00
515102020012,45.26,0.00,0.00
515102020013,26.80,0.00,0.00
515102020021,63.94,0.00,0.00
515102020022,24.33,0.00,0.00
515109800001,57.21,0.00,0.00
515200201001,0.00,459.43,0.00
515200201002,188.49,0.00,0.00
515200201003,0.00,842.71,0.00
515200202011,162.48,0.00,0.00
515200202012,55.38,0.00,0.00
515200202013,215.69,0.00,0.00
515200202021,0.00,1102.66,0.00
515200202022,299.78,0.00,0.00
515200203001,694.19,0.00,0.00
515200203002,369.77,0.00,0.00
515200203003,275.95,0.00,0.00
515200204001,0.00,1448.92,0.00
515200204002,555.39,0.00,0.00
515200204003,644.24,0.00,0.00
515200204004,597.68,0.00,0.00
515309306011,0.00,734.24,0.00
515309306012,0.00,663.41,663.41
515309306013,0.00,116.53,116.53
515309306021,0.00,1076.65,0.00
515309306022,0.00,232.07,232.07
515400002011,137.98,0.00,0.00
515400002012,98.60,0.00,0.00
515400002013,54.65,0.00,0.00
515400002021,108.24,0.00,0.00
515400002022,58.76,0.00,0.00
515400002023,66.96,0.00,0.00
515400003021,228.29,0.00,0.00
515400003022,0.00,248.78,0.00
515400004011,170.10,0.00,0.00
515400004012,223.91,0.00,0.00
515400004021,81.63,0.00,0.00
515400004022,118.64,0.00,0.00
515400004023,0.00,154.28,0.00
515400004024,111.76,0.00,0.00
515400005011,113.12,0.00,0.00
515400005012,100.88,0.00,0.00
515400005013,71.64,0.00,0.00
515400005021,201.50,0.00,0.00
515400005022,131.49,0.00,0.00
515400005023,170.57,0.00,0.00
515400005024,105.66,0.00,0.00
515400005025,125.27,0.00,0.00
515400006001,110.21,0.00,0.00
515400006002,79.96,0.00,0.00
515400006003,49.60,0.00,0.00
515400007001,234.20,0.00,0.00
515400007002,329.04,0.00,0.00
515400007003,191.86,0.00,0.00
515400007004,161.06,0.00,0.00
515400008001,173.41,0.00,0.00
515400008002,205.27,0.00,0.00
515400008003,189.78,0.00,0.00
515400008004,333.58,0.00,0.00
515400009001,283.01,0.00,0.00
515400009002,167.93,0.00,0.00
515400010001,175.11,0.00,0.00
515400010002,217.95,0.00,0.00
515400010003,131.59,0.00,0.00
515500200011,307.68,0.00,0.00
515500200021,272.80,0.00,0.00
515500200022,133.35,0.00,0.00
515500200023,136.35,0.00,0.00
515500200031,137.96,0.00,0.00
515500200032,155.59,0.00,0.00
515500200033,113.36,0.00,0.00
515500200034,101.51,0.00,0.00
515500200035,144.06,0.00,0.00
515500201001,111.87,0.00,0.00
515500201002,118.20,0.00,0.00
515500201003,118.73,0.00,0.00
515500201004,46.78,0.00,0.00
515500202001,233.31,0.00,0.00
515500202002,111.53,0.00,0.00
515500202003,198.56,0.00,0.00
515500202004,169.40,0.00,0.00
515500203001,165.23,0.00,0.00
515500203002,135.56,0.00,0.00
515500204001,79.99,0.00,0.00
515500204002,94.54,0.00,0.00
515500204003,210.01,0.00,0.00
515500205001,1109.00,0.00,0.00
515500206001,216.33,0.00,0.00
515500206002,167.71,0.00,0.00
515500206003,165.90,0.00,0.00
515500206004,143.10,0.00,0.00
515500207001,221.72,0.00,0.00
515500207002,153.78,0.00,0.00
515500207003,107.54,0.00,0.00
515500207004,329.41,0.00,0.00
515500208041,349.83,0.00,0.00
515500208042,326.00,0.00,0.00
515500208043,817.41,0.00,0.00
515500208044,412.45,0.00,0.00
515500208045,6611.31,0.00,0.00
515500208051,163.90,0.00,0.00
515500208052,257.48,0.00,0.00
515500208053,1272.42,0.00,0.00
515500208054,859.74,0.00,0.00
515500208081,172.97,0.00,0.00
515500208082,282.68,0.00,0.00
515500208091,743.55,0.00,0.00
515500208092,326.22,0.00,0.00
515500208093,164.88,0.00,0.00
515500208101,329.88,0.00,0.00
515500208111,120.74,0.00,0.00
515500208112,273.36,0.00,0.00
515500208113,202.22,0.00,0.00
515500208121,207.97,0.00,0.00
515500208131,78.50,0.00,0.00
515500208132,160.45,0.00,0.00
515500208141,174.88,0.00,0.00
515500208142,376.28,0.00,0.00
515500208143,239.21,0.00,0.00
515500209031,390.43,0.00,0.00
515500209032,544.44,0.00,0.00
515500209051,386.09,0.00,0.00
515500209052,144.71,0.00,0.00
515500209071,0.00,764.20,0.00
515500209081,163.54,0.00,0.00
515500209082,247.05,0.00,0.00
515500209091,469.78,0.00,0.00
515500209092,199.69,0.00,0.00
515500209101,594.97,0.00,0.00
515500209111,310.20,0.00,0.00
515500209112,483.94,0.00,0.00
515500209121,214.76,0.00,0.00
515500209122,0.00,257.84,0.00
515500209123,126.53,0.00,0.00
515500210041,4547.64,0.00,0.00
515500210042,214.10,0.00,0.00
515500210043,173.98,0.00,0.00
515500210044,71.22,0.00,0.00
515500210051,0.00,393.42,0.00
515500210052,738.16,0.00,0.00
515500210053,557.01,0.00,0.00
515500210091,3507.29,0.00,0.00
515500210092,0.00,1047.69,0.00
515500210101,397.80,0.00,0.00
515500210102,176.61,0.00,0.00
515500210103,337.83,0.00,0.00
515500210111,381.77,0.00,0.00
515500210112,223.48,0.00,0.00
515500210121,356.26,0.00,0.00
515500210122,0.00,502.49,0.00
515500210123,0.00,375.19,0.00
515500210124,99.27,0.00,0.00
515500210131,457.70,0.00,0.00
515500210132,332.18,0.00,0.00
515500210141,5544.34,0.00,0.00
515500210151,492.69,0.00,0.00
515500210161,629.39,0.00,0.00
515500210162,309.91,0.00,0.00
515500211011,1002.04,0.00,0.00
515500211012,852.13,0.00,0.00
515500211013,246.57,0.00,0.00
515500211031,1377.92,0.00,0.00
515500211032,9661.36,0.00,0.00
515500211041,0.00,14318.69,0.00
515500211042,0.00,5061.01,5061.01
515500212001,11852.88,0.00,0.00
515500212002,14183.21,0.00,0.00
515500212003,0.00,9484.64,9484.64
515500213011,0.00,3816.75,0.00
515500213012,0.00,1429.81,1429.81
515500213013,822.36,0.00,0.00
515500213031,556.34,0.00,0.00
515500213041,1392.41,0.00,0.00
515500213051,669.35,0.00,0.00
515500213052,684.03,0.00,0.00
515500213061,1248.44,0.00,0.00
515500214011,0.00,1006.50,0.00
515500214021,806.62,0.00,0.00
515500214022,444.58,0.00,0.00
515500214023,441.54,0.00,0.00
515500214024,203.66,0.00,0.00
515500214031,801.59,0.00,0.00
515500214032,435.78,0.00,0.00
515500214033,300.65,0.00,0.00
515500214051,285.30,0.00,0.00
515500214061,240.56,0.00,0.00
515500214071,612.52,0.00,0.00
515500214072,0.00,1572.34,0.00
515500215031,338.93,0.00,0.00
515500215032,522.22,0.00,0.00
515500215041,223.39,0.00,0.00
515500215042,727.91,0.00,0.00
515500215051,371.55,0.00,0.00
515500215052,1835.20,0.00,0.00
515500215061,605.78,0.00,0.00
515500215071,163.45,0.00,0.00
515500215072,1372.65,0.00,0.00
515500215073,0.00,1769.87,0.00
515500216021,206.56,0.00,0.00
515500216022,75.49,0.00,0.00
515500216023,211.79,0.00,0.00
515500216024,230.86,0.00,0.00
515500216025,331.42,0.00,0.00
515500216031,445.20,0.00,0.00
515500216041,440.52,0.00,0.00
515500216051,314.26,0.00,0.00
515500216052,316.64,0.00,0.00
515500216053,160.88,0.00,0.00
515708301001,881.09,0.00,0.00
515708301002,361.40,0.00,0.00
515708301003,882.60,0.00,0.00
515708302001,149.63,0.00,0.00
515708302002,175.10,0.00,0.00
515708302003,454.02,0.00,0.00
515708303001,327.99,0.00,0.00
515708303002,297.78,0.00,0.00
515708304001,256.22,0.00,0.00
515708304002,221.65,0.00,0.00
515708305001,397.52,0.00,0.00
515708305002,393.77,0.00,0.00
515800601001,0.00,460.65,0.00
515800601002,0.00,873.93,0.00
515800601003,0.00,270.19,0.00
515800602001,237.35,0.00,0.00
515800602002,0.00,1110.13,0.00
515800602003,0.00,271.37,271.37
515900001001,0.00,388.91,0.00
515900001002,416.53,0.00,0.00
515900001003,169.55,0.00,0.00
515900001004,290.00,0.00,0.00
515900002001,0.00,395.05,0.00
515900002002,0.00,568.97,0.00
515900002003,404.01,0.00,0.00
515900003001,195.34,0.00,0.00
515900003002,197.48,0.00,0.00
515900003003,345.83,0.00,0.00
515900004001,0.00,261.77,0.00
515900004002,863.04,0.00,0.00
515900004003,0.00,509.48,0.00
515900005001,83.26,0.00,0.00
515900005002,571.63,0.00,0.00
515900006001,143.96,0.00,0.00
515900006002,146.30,0.00,0.00
515900006003,151.12,0.00,0.00
515900007001,306.94,0.00,0.00
515900007002,499.02,0.00,0.00
515900007003,207.03,0.00,0.00
515900008001,0.00,977.99,0.00
515900008002,483.94,0.00,0.00
515900008003,743.84,0.00,0.00
515900009001,0.00,933.90,0.00
515900009002,818.53,0.00,0.00
515900009003,0.00,269.54,0.00
515900010001,383.68,0.00,0.00
515900010002,180.44,0.00,0.00
515900010003,309.35,0.00,0.00
515900011001,925.93,0.00,0.00
515900012001,1922.98,0.00,0.00
515900012002,2369.49,0.00,0.00
515900013011,0.00,2310.35,0.00
515900013021,0.00,1320.50,0.00
515900014001,0.00,2292.41,0.00
515900014002,0.00,1142.05,1142.05
515909801001,0.00,1529.77,0.00
515958901001,0.00,1415.68,0.00
515958901002,0.00,457.90,0.00
515958901003,0.00,546.60,0.00
